year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1998,44,22162,24910,399787,394473,2610,10.5,2413,9.7,59534,21077,38457,5.3,15.1,48905,16013,32892,4.1,12.4,10629,2.7,24.8,0,1649,1649,8194
1998,45,66799,84082,1490148,1463486,10561,12.7,8908,10.7,254738,102493,152245,7,17.4,201414,79927,121487,5.5,13.8,53324,3.6,27.6,0,5848,5848,34499
1998,46,17657,20666,285963,280604,2262,11,2066,10,43531,14965,28566,5.3,15.5,32813,12745,20068,4.5,11.7,10718,3.8,23.4,0,1419,1419,7088
1998,47,91596,117767,2276127,2240904,13938,11.9,12661,10.8,374771,149148,225623,6.7,16.7,304325,111239,193086,5,13.6,70446,3.1,27.2,0,8403,8404,54414
1998,48,317923,410702,7398022,7246862,52940,13,46297,11.3,1432931,549576,883355,7.6,19.8,1130611,428155,702456,5.9,15.6,302320,4.2,31.2,0,29957,29961,216413
1998,49,36535,44199,837644,825076,6553,15,5176,11.9,162060,68133,93927,8.3,19.6,136924,44989,91935,5.5,16.6,25136,3,33.2,0,3434,3434,23595
1998,50,16325,18495,237413,233674,1918,10.4,1887,10.2,35452,12472,22980,5.3,15.2,27976,10673,17303,4.6,12,7476,3.2,24,0,1286,1286,5678
1998,51,119624,152992,2641939,2609152,18554,12.2,15645,10.3,434240,167827,266413,6.4,16.6,368666,139548,229118,5.3,14.1,65574,2.5,28.2,0,9650,9650,59459
1998,53,115844,139677,2075386,2036127,18686,13.5,15813,11.4,371739,133581,238158,6.6,18.3,293220,108126,185094,5.3,14.4,78519,3.9,28.8,0,10448,10448,55991
1998,54,30393,37528,537429,534460,3770,10.1,3572,9.5,80440,30594,49846,5.7,15.1,74503,24516,49987,4.6,13.9,5937,1.2,27.8,0,2410,2410,12499
1998,55,100919,123497,2291560,2262706,12199,9.9,10879,8.8,318749,108267,210482,4.8,14.1,261042,88506,172536,3.9,11.5,57707,2.6,23,0,7176,7176,42420
1998,56,13402,15399,157186,155502,1937,12.7,1617,10.6,29039,12724,16315,8.2,18.7,25671,10792,14879,6.9,16.5,3368,2.2,33,0,1075,1075,5831
1999,1,71226,90355,1607274,1593735,10262,11.4,9545,10.6,259811,107542,152269,6.7,16.3,232732,84372,148360,5.3,14.6,27079,1.7,29.2,0,6394,6394,39774
1999,2,12622,15126,192563,192382,1769,11.7,1613,10.7,29337,9762,19575,5.1,15.2,28974,9254,19720,4.8,15.1,363,0.1,30.2,0,1028,1028,4475
1999,4,77304,97251,1798661,1762381,14038,14.6,11548,12,355176,144860,210316,8.2,20.2,282616,113836,168780,6.5,16,72560,4.2,32,0,7296,7296,56338
1999,5,45337,55549,947767,941073,6481,11.7,6161,11.1,145920,52818,93102,5.6,15.5,132531,52439,80092,5.6,14.1,13389,1.4,28.2,0,4176,4176,23719
1999,6,554919,683811,12129887,11987316,87591,12.9,76843,11.3,2230529,846102,1384427,7.1,18.6,1945387,756573,1188814,6.3,16.2,285142,2.4,32.4,0,48402,48402,340434
1999,8,95015,114451,1792129,1758877,16124,14.3,12964,11.5,347726,143666,204060,8.2,19.8,281222,115866,165356,6.6,16,66504,3.8,32,0,8342,8342,51052
1999,9,68697,82093,1517856,1501062,8031,9.8,7817,9.5,229648,80219,149429,5.3,15.3,196059,73281,122778,4.9,13.1,33589,2.2,26.2,0,5056,5056,30834
1999,10,16652,19920,348375,347237,2488,12.6,2051,10.4,54343,22600,31743,6.5,15.7,52067,18585,33482,5.4,15,2276,0.7,30,0,1182,1182,7526
1999,11,14735,17836,408206,404349,1808,10.1,1757,9.9,60372,22839,37533,5.6,14.9,52657,20111,32546,5,13,7715,1.9,26,0,933,933,6353
1999,12,296520,367221,5858561,5746221,51244,14,45661,12.5,1211620,440775,770845,7.7,21.1,986941,429665,557276,7.5,17.2,224679,3.9,34.4,0,30442,30442,194113
1999,13,135620,172745,3296208,3213288,22860,13.4,19317,11.3,635992,251867,384125,7.8,19.8,470151,189502,280649,5.9,14.6,165841,5.2,29.2,0,12217,12217,83655
1999,15,21192,26575,414069,413760,2542,9.5,2697,10.1,58520,24234,34286,5.9,14.1,57902,21233,36669,5.1,14,618,0.1,28,0,1696,1696,10250
1999,16,26589,31612,428898,421835,4366,14,3347,10.8,73664,30622,43042,7.3,17.5,59538,24062,35476,5.7,14.1,14126,3.4,28.2,0,2254,2254,12891
1999,17,219991,271071,5266503,5209512,27996,10.4,25857,9.6,789155,275686,513469,5.3,15.1,675175,238487,436688,4.6,13,113980,2.1,26,0,16176,16176,98472
1999,18,103119,132135,2554463,2532700,13279,10.1,12527,9.5,368488,125663,242825,5,14.5,324963,110135,214828,4.3,12.8,43525,1.7,25.6,0,8244,8244,54137
1999,19,57956,72649,1228892,1215590,6713,9.3,6395,8.8,172997,63041,109956,5.2,14.2,146392,49950,96442,4.1,12,26605,2.2,24,0,4225,4225,22379
1999,20,53677,66222,1094804,1079338,7002,10.6,6660,10.1,178817,67888,110929,6.3,16.6,147885,59875,88010,5.5,13.7,30932,2.9,27.4,0,4283,4283,26928
1999,21,64229,81004,1445386,1436443,8763,10.9,8053,10,218135,85302,132833,5.9,15.2,200248,69014,131234,4.8,13.9,17887,1.3,27.8,0,5354,5354,31293
1999,22,72521,90924,1546819,1542738,9510,10.5,9033,10,244370,88590,155780,5.7,15.8,236208,90522,145686,5.9,15.3,8162,0.5,30.6,0,5907,5907,45810
1999,23,28320,33383,465849,458619,3889,11.8,3154,9.5,71457,26373,45084,5.8,15.6,56996,19551,37445,4.3,12.4,14461,3.2,24.8,0,2082,2082,11405
1999,24,90544,111812,1951222,1937175,12480,11.2,11417,10.3,329395,124355,205040,6.4,17,301300,121089,180211,6.3,15.6,28095,1.4,31.2,0,6945,6945,54418
1999,25,123186,149622,2939939,2905520,15148,10.2,13971,9.4,469073,168418,300655,5.8,16.1,400235,141766,258469,4.9,13.8,68838,2.3,27.6,0,8817,8817,60581
1999,26,166554,208053,3943956,3915259,21020,10.1,19726,9.5,608039,226827,381212,5.8,15.5,550645,184314,366331,4.7,14.1,57394,1.4,28.2,0,12794,12794,88647
1999,27,97800,119573,2312467,2282437,12917,10.9,10749,9.1,347381,130838,216543,5.7,15.2,287321,106356,180965,4.7,12.6,60060,2.6,25.2,0,6620,6620,42288
1999,28,43007,53704,939482,931836,6148,11.5,5734,10.7,143994,50960,93034,5.5,15.5,128702,49091,79611,5.3,13.8,15292,1.7,27.6,0,3940,3940,23676
1999,29,103922,129335,2333454,2307353,14205,11,13271,10.3,361136,132344,228792,5.7,15.7,308936,114119,194817,4.9,13.4,52200,2.3,26.8,0,8811,8811,46241
1999,30,23246,26848,283822,278470,3196,12,2832,10.6,48796,18883,29913,6.8,17.5,38092,14904,23188,5.4,13.7,10704,3.8,27.4,0,1918,1918,8316
1999,31,36017,43709,729324,721885,4198,9.6,3967,9.1,107474,38057,69417,5.3,14.9,92595,36338,56257,5,12.8,14879,2.1,25.6,0,2587,2587,19727
1999,32,32249,39501,848121,818030,6937,18.1,4701,12.2,176495,77321,99174,9.5,21.6,116312,42830,73482,5.2,14.2,60183,7.4,28.4,0,3086,3086,22694
1999,33,27747,32765,520173,513357,3545,10.9,3004,9.2,73477,25960,47517,5.1,14.3,59845,19642,40203,3.8,11.7,13632,2.6,23.4,0,2019,2019,10749
1999,34,172972,202032,3405749,3367919,22553,11.2,20847,10.4,558235,211618,346617,6.3,16.6,482575,171381,311194,5.1,14.3,75660,2.3,28.6,0,13887,13887,81848
1999,35,30855,37771,536490,532128,4647,12.4,4290,11.4,92613,41007,51606,7.7,17.4,83889,29650,54239,5.6,15.8,8724,1.6,31.6,0,2797,2797,15055
1999,36,361184,424972,7072574,7018426,47235,11.2,43329,10.2,1080517,397436,683081,5.7,15.4,972222,356910,615312,5.1,13.9,108295,1.5,27.8,0,30135,30135,179820
1999,37,141415,179381,3276634,3233451,21774,12.3,18066,10.2,554407,215457,338950,6.7,17.1,468043,179110,288933,5.5,14.5,86364,2.6,29,0,11531,11531,81785
1999,38,15230,18096,247156,246499,1547,8.6,1530,8.5,33255,13287,19968,5.4,13.5,31941,10588,21353,4.3,13,1314,0.5,26,0,1010,1010,5068
1999,39,188947,244333,4808602,4780486,23335,9.6,21886,9,693972,249088,444884,5.2,14.5,637740,221190,416550,4.6,13.3,56232,1.2,26.6,0,13729,13729,88511
1999,40,61441,75675,1156159,1151503,8761,11.6,8305,11,194935,76305,118630,6.6,16.9,185623,70172,115451,6.1,16.1,9312,0.8,32.2,0,5441,5441,32676
1999,41,72484,87355,1308883,1299868,10708,12.3,9641,11.1,214712,80813,133899,6.2,16.5,196682,79115,117567,6.1,15.1,18030,1.4,30.2,0,6328,6328,35747
1999,42,210284,264924,4907638,4884266,25024,9.5,23905,9,684252,237963,446289,4.9,14,637508,217508,420000,4.5,13.1,46744,0.9,26.2,0,15144,15144,97576
1999,44,22059,24980,402622,400870,2520,10.1,2423,9.7,56033,18318,37715,4.6,14,52529,18180,34349,4.5,13.1,3504,0.9,26.2,0,1724,1724,8506
1999,45,68148,85897,1539910,1518441,10787,12.7,8881,10.4,251710,98275,153435,6.5,16.6,208771,70852,137919,4.7,13.7,42939,2.9,27.4,0,5706,5706,34157
1999,46,17734,20855,291858,288983,2210,10.6,2010,9.7,41190,17149,24041,5.9,14.3,35439,13015,22424,4.5,12.3,5751,2,24.6,0,1366,1366,6378
1999,47,91240,118263,2309987,2297376,13486,11.4,12874,10.9,369736,144260,225476,6.3,16.1,344514,130806,213708,5.7,15,25222,1.1,30,0,8267,8267,51318
1999,48,318419,415122,7615006,7533601,52044,12.6,47200,11.4,1436453,557424,879029,7.4,19.1,1273644,508370,765274,6.7,16.9,162809,2.2,33.8,0,30512,30512,224095
1999,49,37552,45909,873760,862915,7074,15.7,5306,11.8,154245,64048,90197,7.4,17.9,132554,53002,79552,6.1,15.4,21691,2.5,30.8,0,3526,3526,28091
1999,50,16425,18759,243971,240762,1902,10.2,1638,8.8,33859,12189,21670,5.1,14.1,27442,9688,17754,4,11.4,6417,2.7,22.8,0,1155,1155,6687
1999,51,120391,154433,2741950,2699999,17574,11.4,15937,10.4,452728,169443,283285,6.3,16.8,368827,134892,233935,5,13.7,83901,3.1,27.4,0,9640,9640,55978
1999,53,116654,141178,2141563,2110950,18325,13,16512,11.8,377716,151450,226266,7.2,17.9,316491,119609,196882,5.7,15,61225,2.9,30,0,10671,10671,61031
1999,54,30316,37503,536953,537972,3728,9.9,3740,10,72853,28109,44744,5.2,13.5,74891,26923,47968,5,13.9,-2038,-0.4,27,0,2422,2422,12209
1999,55,101224,124477,2332680,2312146,11980,9.7,10893,8.8,314991,103607,211384,4.5,13.6,273924,93482,180442,4,11.8,41067,1.8,23.6,0,7146,7146,43775
1999,56,13379,15484,165955,163408,1836,11.9,1732,11.2,29721,10673,19048,6.5,18.2,24626,9886,14740,6,15.1,5095,3.1,30.2,0,1163,1163,5258
2000,1,70605,90110,1642939,1625120,9606,10.6,9905,11,262546,88217,174329,5.4,16.2,226908,85107,141801,5.2,14,35638,2.2,28,0,6315,6315,37543
2000,2,12621,15141,201596,197254,1853,12.2,1852,12.2,40049,15367,24682,7.8,20.3,31364,14307,17057,7.3,15.9,8685,4.4,31.8,0,1013,1013,5388
2000,4,77986,98977,1885437,1842806,13717,14,11979,12.2,379599,153540,226059,8.3,20.6,294339,110758,183581,6,16,85260,4.6,32,0,7348,7348,49000
2000,5,44946,55463,985189,965435,6167,11.1,6260,11.3,157857,56753,101104,5.9,16.4,118348,44694,73654,4.6,12.3,39509,4.1,24.6,0,3939,3939,21618
2000,6,562032,693823,12629377,12364805,87476,12.7,77827,11.3,2446672,902201,1544471,7.3,19.8,1917528,774321,1143207,6.3,15.5,529144,4.3,31,0,47748,47748,340832
2000,8,96534,116722,1878396,1835917,15953,13.8,13663,11.8,359547,138860,220687,7.6,19.6,274588,108128,166460,5.9,15,84959,4.6,30,0,8230,8230,49218
2000,9,68707,82196,1535232,1527132,7876,9.6,7856,9.6,221275,75744,145531,5,14.5,205075,73867,131208,4.8,13.4,16200,1.1,26.8,0,4766,4766,25734
2000,10,17022,20473,369123,359032,2689,13.3,2148,10.6,70689,32431,38258,9,19.7,50507,19617,30890,5.5,14.1,20182,5.6,28.2,0,1212,1212,7039
2000,11,14742,17967,421406,414648,1773,9.9,1647,9.2,63060,22362,40698,5.4,15.2,49545,14065,35480,3.4,11.9,13515,3.3,23.8,0,859,859,6148
2000,12,296941,369051,6161178,6023537,49454,13.4,47522,12.9,1254153,485807,768346,8.1,20.8,978871,433219,545652,7.2,16.3,275282,4.5,32.6,0,29768,29768,202059
2000,13,136546,175138,3412831,3358472,22995,13.2,20678,11.9,628482,245278,383204,7.3,18.7,519765,215256,304509,6.4,15.5,108717,3.2,31,0,12388,12388,80036
2000,15,21402,26774,429645,421650,2670,10,2504,9.4,63684,24280,39404,5.8,15.1,47695,20748,26947,4.9,11.3,15989,3.8,22.6,0,1498,1498,8552
2000,16,26833,31987,442769,435862,4133,13,3779,11.9,80476,34072,46404,7.8,18.5,66662,24139,42523,5.5,15.3,13814,3.2,30.6,0,2309,2309,12315
2000,17,220148,272345,5404827,5335037,28282,10.4,26965,9.9,874785,300422,574363,5.6,16.4,735205,276397,458808,5.2,13.8,139580,2.6,27.6,0,16071,16071,109919
2000,18,102584,131901,2630083,2591613,13027,9.9,13314,10.1,395863,138031,257832,5.3,15.3,318922,117740,201182,4.5,12.3,76941,3,24.6,0,8032,8032,52725
2000,19,57732,72637,1288179,1257916,6572,9,6609,9.1,203688,65491,138197,5.2,16.2,143161,51513,91648,4.1,11.4,60527,4.8,22.8,0,4078,4078,22490
2000,20,53573,66496,1113366,1102648,7084,10.7,6824,10.3,176065,71165,104900,6.5,16,154630,57253,97377,5.2,14,21435,2,28,0,4161,4161,23114
2000,21,63942,81192,1511190,1485242,8494,10.5,8290,10.2,238322,90365,147957,6.1,16,186425,69308,117117,4.7,12.6,51897,3.4,25.2,0,5237,5237,34706
2000,22,71957,90899,1569621,1558469,9556,10.5,9650,10.6,268667,111519,157148,7.2,17.2,246363,91500,154863,5.9,15.8,22304,1.4,31.6,0,5829,5829,48275
2000,23,28593,33823,484757,474661,3705,11,3243,9.7,75720,28532,47188,6,16,55527,21676,33851,4.6,11.7,20193,4.3,23.4,0,2102,2102,11042
2000,24,90649,112482,2030264,1990455,12335,11,11652,10.4,355723,125423,230300,6.3,17.9,276106,106272,169834,5.3,13.9,79617,4,27.8,0,6849,6849,42207
2000,25,124067,151204,3030442,2982280,15594,10.4,14084,9.4,506031,170567,335464,5.7,17,409706,153114,256592,5.1,13.7,96325,3.3,27.4,0,8543,8543,58763
2000,26,166767,208588,4017154,3981059,21099,10.1,20625,9.9,639071,223041,416030,5.6,16.1,566882,221072,345810,5.6,14.2,72189,1.9,28.4,0,12106,12106,84082
2000,27,98648,121051,2385672,2349902,12536,10.4,11080,9.2,360454,118146,242308,5,15.3,288914,93695,195219,4,12.3,71540,3,24.6,0,6655,6655,44305
2000,28,42472,53657,947782,942816,5865,10.9,5939,11.1,136571,51558,85013,5.5,14.5,126639,46377,80262,4.9,13.4,9932,1.1,26.8,0,3811,3811,21467
2000,29,103816,129818,2372582,2352298,14137,10.9,13672,10.6,367833,132633,235200,5.6,15.6,327266,114989,212277,4.9,13.9,40567,1.7,27.8,0,8628,8628,49155
2000,30,23415,27182,294585,289227,3286,12.2,2934,10.9,49419,18034,31385,6.2,17.1,38703,14861,23842,5.1,13.4,10716,3.7,26.8,0,1916,1916,8163
2000,31,36082,44059,751717,743016,4358,9.9,3986,9.1,112404,43042,69362,5.8,15.1,95001,34325,60676,4.6,12.8,17403,2.3,25.6,0,2412,2412,16971
2000,32,33098,40767,903007,876136,6655,16.6,5356,13.3,180708,72828,107880,8.3,20.6,126966,47476,79490,5.4,14.5,53742,6.1,29,0,3315,3315,22568
2000,33,27954,33109,539125,529538,3500,10.6,3218,9.8,85655,29547,56108,5.6,16.2,66482,24187,42295,4.6,12.6,19173,3.6,25.2,0,1974,1974,11344
2000,34,173288,203544,3505397,3456552,22814,11.3,21305,10.5,607273,211748,395525,6.1,17.6,509583,198150,311433,5.7,14.7,97690,2.9,29.4,0,13461,13461,81069
2000,35,30584,37731,542075,538254,4455,11.8,4489,11.9,94264,38395,55869,7.1,17.5,86622,34317,52305,6.4,16.1,7642,1.4,32.2,0,2735,2735,16440
2000,36,363085,429095,7293156,7180654,47759,11.2,43678,10.2,1182378,421077,761301,5.9,16.5,957375,368746,588629,5.1,13.3,225003,3.2,26.6,0,28553,28553,170845
2000,37,141653,180800,3356064,3314147,20574,11.4,19155,10.6,536635,199723,336912,6,16.2,452801,171935,280866,5.2,13.7,83834,2.5,27.4,0,11769,11769,71742
2000,38,15081,18042,253866,250591,1564,8.7,1614,8.9,36038,13023,23015,5.2,14.4,29488,10440,19048,4.2,11.8,6550,2.6,23.6,0,1069,1069,6058
2000,39,188316,244803,4962694,4886858,23163,9.5,22700,9.3,781934,266716,515218,5.5,16,630264,221473,408791,4.5,12.9,151670,3.1,25.8,0,13583,13583,87228
2000,40,61092,75661,1196307,1176912,8289,11,8391,11.1,203471,79015,124456,6.7,17.3,164680,62775,101905,5.3,14,38791,3.3,28,0,5243,5243,29021
2000,41,72302,87444,1335226,1324292,10006,11.5,9976,11.4,219364,85101,134263,6.4,16.6,197496,77129,120367,5.8,14.9,21868,1.7,29.8,0,6134,6134,33249
2000,42,210441,266130,5037557,4969163,25154,9.5,23955,9,774302,290671,483631,5.8,15.6,637513,223710,413803,4.5,12.8,136789,2.8,25.6,0,14523,14523,88772
2000,44,22084,25112,408255,404731,2534,10.1,2381,9.5,67930,26656,41274,6.6,16.8,60881,26334,34547,6.5,15,7049,1.8,30,0,1544,1544,11530
2000,45,68338,86592,1582808,1560813,10089,11.7,9401,10.9,259177,94541,164636,6.1,16.6,215187,82615,132572,5.3,13.8,43990,2.8,27.6,0,5817,5817,35466
2000,46,17779,20945,300600,296059,2107,10.1,2007,9.6,47004,16504,30500,5.6,15.9,37922,14126,23796,4.8,12.8,9082,3.1,25.6,0,1296,1296,7070
2000,47,90412,118260,2372685,2340729,13085,11.1,13161,11.1,406028,148212,257816,6.3,17.3,342115,134908,207207,5.8,14.6,63913,2.7,29.2,0,7954,7954,49068
2000,48,318567,417404,7885222,7746944,50948,12.2,48856,11.7,1505995,571448,934547,7.4,19.4,1229439,499633,729806,6.4,15.9,276556,3.5,31.8,0,29207,29207,208591
2000,49,38191,47090,904607,889237,6722,14.5,5514,11.9,161992,61958,100034,7,18.2,131252,48407,82845,5.4,14.8,30740,3.4,29.6,0,3489,3489,24354
2000,50,16518,18923,252376,248037,1839,9.8,1665,8.8,38249,13414,24835,5.4,15.4,29570,10382,19188,4.2,11.9,8679,3.5,23.8,0,1083,1083,5465
2000,51,121173,156056,2850032,2791425,17667,11.4,15949,10.3,501295,183507,317788,6.6,18,384081,151210,232871,5.4,13.8,117214,4.2,27.6,0,9335,9335,51611
2000,53,116795,141838,2223260,2182488,17524,12.4,16919,12,400895,146997,253898,6.7,18.4,319352,119350,200002,5.5,14.6,81543,3.8,29.2,0,10384,10397,54377
2000,54,30008,37408,552102,544664,3646,9.7,3725,9.9,81537,31389,50148,5.8,15,66661,23560,43101,4.3,12.2,14876,2.8,24.4,0,2295,2295,12139
2000,55,101236,125383,2390435,2361456,12144,9.7,11166,8.9,332622,116298,216324,4.9,14.1,274664,95378,179286,4,11.6,57958,2.5,23.2,0,7028,7028,40805
2000,56,13535,15698,171698,168742,1841,11.8,1636,10.5,30167,11184,18983,6.6,17.9,24254,9232,15022,5.5,14.4,5913,3.5,28.8,0,1048,1048,4696
2001,1,70352,90414,1604484,1628485,9579,10.6,10413,11.5,221154,86339,134815,5.3,13.6,269155,92197,176958,5.7,16.5,-48001,-2.9,27.2,0,6200,6202,42563
2001,2,12692,15346,211116,207531,1856,12.1,1833,12,37813,13481,24332,6.5,18.2,30642,11244,19398,5.4,14.8,7171,3.4,29.6,0,972,972,5256
2001,4,79891,101849,1934020,1915698,14287,14.2,12452,12.4,368803,156770,212033,8.2,19.3,332159,128544,203615,6.7,17.3,36644,2,34.6,0,7102,7104,49531
2001,5,45763,56764,986598,988856,6411,11.3,6347,11.2,142467,52554,89913,5.3,14.4,146982,48760,98222,4.9,14.9,-4515,-0.5,28.8,0,3845,3846,21206
2001,6,573961,711141,13142215,12970319,91579,13,83319,11.8,2432918,899379,1533539,6.9,18.8,2089126,778077,1311049,6,16.1,343792,2.7,32.2,0,49736,49773,338902
2001,8,99494,120913,1952821,1921921,17024,14.3,14404,12.1,384496,154742,229754,8.1,20,322696,123729,198967,6.4,16.8,61800,3.2,33.6,0,8461,8465,51699
2001,9,68735,82921,1562369,1554126,8164,9.9,8114,9.8,231050,88492,142558,5.7,14.9,214563,78061,136502,5,13.8,16487,1.1,27.6,0,4763,4764,27559
2001,10,17512,21205,379109,375041,2599,12.4,2186,10.5,61962,21668,40294,5.8,16.5,53825,17758,36067,4.7,14.4,8137,2.1,28.8,0,1230,1231,8373
2001,11,14949,18275,429243,426919,1857,10.2,1711,9.4,64753,24925,39828,5.8,15.2,60106,21388,38718,5,14.1,4647,1.1,28.2,0,835,837,5705
2001,12,303014,378176,6458253,6370230,52450,14,47439,12.7,1320806,501845,818961,7.9,20.7,1144761,412821,731940,6.5,18,176045,2.7,36,0,28382,28400,174858
2001,13,139184,179140,3439237,3443269,23239,13.1,21384,12,575180,239304,335876,6.9,16.7,583245,203942,379303,5.9,16.9,-8065,-0.2,33.4,0,12082,12085,81285
2001,15,21851,27402,449582,442459,2854,10.5,2522,9.3,68595,29944,38651,6.8,15.5,54349,20869,33480,4.7,12.3,14246,3.2,24.6,0,1432,1434,10295
2001,16,27781,33077,472961,460399,4514,13.7,4327,13.2,94877,45078,49799,9.8,20.6,69752,26875,42877,5.8,15.2,25125,5.4,30.4,0,2284,2285,13011
2001,17,223324,277020,5390095,5413887,27889,10.1,27950,10.1,769138,286228,482910,5.3,14.2,816724,266147,550577,4.9,15.1,-47586,-0.9,28.4,0,16108,16130,103128
2001,18,103115,133129,2591090,2627690,13224,9.9,13804,10.4,348302,124243,224059,4.7,13.3,421501,152970,268531,5.8,16,-73199,-2.7,26.6,0,7888,7897,53828
2001,19,59702,74983,1252718,1276068,6843,9.1,7410,9.9,150600,56261,94339,4.4,11.8,197299,51263,146036,4,15.5,-46699,-3.7,23.6,0,4095,4096,22350
2001,20,55108,68414,1109300,1115903,7341,10.8,7346,10.8,151750,60430,91320,5.4,13.6,164957,56535,108422,5.1,14.8,-13207,-1.2,27.2,0,4211,4212,25665
2001,21,64734,82265,1504231,1512923,8423,10.3,8558,10.4,205186,73082,132104,4.8,13.6,222570,75670,146900,5,14.7,-17384,-1.1,27.2,0,4979,4986,30977
2001,22,72723,92013,1581622,1581364,9600,10.5,9785,10.7,246730,94517,152213,6,15.6,246215,82813,163402,5.2,15.6,515,0,31.2,0,5573,5575,35959
2001,23,29074,34615,493600,490611,3841,11.2,3479,10.1,70870,28895,41975,5.9,14.4,64892,22072,42820,4.5,13.2,5978,1.2,26.4,0,2125,2128,10413
2001,24,92304,114702,2076774,2058317,13011,11.4,11897,10.5,327801,126378,201423,6.1,15.9,290887,106635,184252,5.2,14.1,36914,1.8,28.2,0,6554,6560,45967
2001,25,126821,154653,3085608,3065040,15872,10.3,14984,9.7,478107,160207,317900,5.2,15.6,436971,147128,289843,4.8,14.3,41136,1.3,28.6,0,8731,8735,67015
2001,26,167416,210769,3979922,4007290,21452,10.2,21853,10.4,597434,226012,371422,5.6,14.9,652170,218309,433861,5.4,16.3,-54736,-1.4,29.8,0,12498,12505,87824
2001,27,102014,125856,2425594,2412422,14067,11.3,12085,9.7,361204,137112,224092,5.7,15,334861,112077,222784,4.6,13.9,26343,1.1,27.8,0,6692,6697,46287
2001,28,42622,54006,922065,938467,5846,10.8,6436,11.9,124917,47998,76919,5.1,13.3,157721,54279,103442,5.8,16.8,-32804,-3.5,26.6,0,3758,3758,21888
2001,29,104466,131359,2387354,2385764,13534,10.3,14062,10.7,343554,126487,217067,5.3,14.4,340375,114010,226365,4.8,14.3,3179,0.1,28.6,0,8471,8473,49694
2001,30,24325,28294,302503,299993,3432,12.3,3041,10.9,48292,19137,29155,6.4,16.1,43272,14509,28763,4.8,14.4,5020,1.7,28.8,0,1761,1762,8150
2001,31,38314,46613,773856,765649,4899,10.6,4516,9.8,126410,44431,81979,5.8,16.5,109996,38977,71019,5.1,14.4,16414,2.1,28.8,0,2415,2415,13476
2001,32,33992,42016,922055,913889,6684,16.1,5866,14.1,158812,64770,94042,7.1,17.4,142479,50463,92016,5.5,15.6,16333,1.8,31.2,0,3588,3590,26051
2001,33,28202,33515,554538,547692,3521,10.6,3389,10.2,86115,30346,55769,5.5,15.7,72423,26027,46396,4.8,13.2,13692,2.5,26.4,0,2067,2068,12611
2001,34,175196,206688,3606308,3562430,23279,11.3,21971,10.7,612255,243817,368438,6.8,17.2,524500,182799,341701,5.1,14.7,87755,2.5,29.4,0,13359,13360,85297
2001,35,31064,38411,556023,565812,4618,12.1,4579,12,97003,39102,57901,6.9,17.1,116581,34845,81736,6.2,20.6,-19578,-3.5,34.2,0,2502,2502,14776
2001,36,369423,436645,7367414,7350406,48700,11.2,45828,10.6,1082064,401540,680524,5.5,14.7,1048048,375562,672486,5.1,14.3,34016,0.4,28.6,0,28475,28495,174338
2001,37,144432,184776,3439861,3409449,21761,11.9,20013,10.9,581854,217312,364542,6.4,17.1,521031,183545,337486,5.4,15.3,60823,1.8,30.6,0,11514,11521,67024
2001,38,16312,19377,258827,257894,1924,10,1831,9.5,34567,14709,19858,5.7,13.4,32700,10659,22041,4.1,12.7,1867,0.7,25.4,0,1001,1001,5892
2001,39,188752,246903,4904685,4945573,23133,9.4,23478,9.5,659649,243835,415814,4.9,13.3,741424,230593,510831,4.7,15,-81775,-1.7,26.6,0,13438,13459,88243
2001,40,61924,77039,1205284,1204587,8557,11.1,8597,11.2,193385,74441,118944,6.2,16.1,191992,74583,117409,6.2,15.9,1393,0.2,31.8,0,5106,5108,29354
